Date,Open,High,Low,Close,Volume,Returns,Range,Bench_C_Rets,RSI,RSI_Return,MA_12,MA_21,DOW,Rolling_rets,AVG_Range,Returns_T1,Range_T1,Rolling_rets_T1,Returns_T2,Range_T2,Rolling_rets_T2
2020-03-25,0.046930401227590623,0.01524347200239018,0.019631658027836396,6681.06298828125,-0.07531436920247958,-0.007979552925792555,0.05439635484262517,-0.06303200518508079,46.66000021738578,0.9884240491695111,5859.05859375,6657.494349888393,2,-0.2308032955836231,0.1008306404659314,0.04963733427047878,0.05895377134142432,-0.25046648419590944,0.10052048673231173,0.11390314178571037,-0.27305951834929987
2020-03-26,-0.009429970178739144,-0.02278521688684565,0.008266365393413633,6716.4404296875,-0.20790060139089295,0.005295181540467819,0.021924107138888482,-0.05765705265527543,47.09417814388052,1.009305141973252,5985.398111979167,6545.002813430059,3,-0.19354291830259074,0.10031582334057344,-0.007979552925792555,0.05439635484262517,-0.2308032955836231,0.04963733427047878,0.05895377134142432,-0.25046648419590944
2020-03-27,0.006624289084358859,0.008666449667723342,-0.018853274177207058,6469.79833984375,-0.02078718803663071,-0.03672214358569481,0.05058757660657198,-0.09261889969210013,44.38183024634133,0.9424058768102394,6075.188395182292,6418.681501116072,4,-0.17447411014780223,0.09951157467907343,0.005295181540467819,0.021924107138888482,-0.19354291830259074,-0.007979552925792555,0.05439635484262517,-0.2308032955836231
2020-03-28,-0.037523537913435434,-0.04803404568004788,-0.05394771366688045,6242.19384765625,0.00866336128756684,-0.035179534234601295,0.05715468310680882,-0.12405899784347607,41.979075927634774,0.9458617568187235,6177.497884114583,6291.645298549107,5,-0.2055690427647494,0.1000344094665354,-0.03672214358569481,0.05058757660657198,-0.17447411014780223,0.005295181540467819,0.021924107138888482,-0.19354291830259074
2020-03-29,-0.03426947476378894,-0.033557581543900206,-0.03232383019302221,5922.04296875,-0.18665594966989574,-0.051288198783903005,0.05580684995862861,-0.16849391036339656,38.79733641304456,0.9242065375599258,6235.5323486328125,6187.546572730655,6,-0.24410305665121346,0.10033442510785985,-0.035179534234601295,0.05715468310680882,-0.2055690427647494,-0.03672214358569481,0.05058757660657198,-0.17447411014780223
2020-03-30,-0.05124962874399808,0.042673371998671605,-0.0028465063983710293,6429.841796875,0.30760751624541616,0.08574723804008189,0.10400424356880622,-0.09708719650469266,45.81271078502933,1.1808210310444414,6334.8159586588545,6116.4131091889885,0,-0.14994455693201414,0.1031185467649336,-0.051288198783903005,0.05580684995862861,-0.24410305665121346,-0.035179534234601295,0.05715468310680882,-0.2055690427647494
2020-03-31,0.08523577473467725,-0.0019457239662770132,0.07977452773506055,6438.64453125,-0.11630702504152202,0.0013690436954885143,0.020450221551790992,-0.09603716044292687,45.928417933645136,1.002525656016269,6355.436930338542,6046.361444382441,1,-0.14426658252793345,0.10279452467186566,0.08574723804008189,0.10400424356880622,-0.14994455693201414,-0.051288198783903005,0.05580684995862861,-0.24410305665121346
2020-04-01,0.0010438969764496875,0.016612859141490244,-0.02695076957112319,6606.7763671875,0.23058163101825158,0.026112924097839496,0.06613600309420353,-0.07243204742630549,48.20341547057508,1.049533548928612,6389.436767578125,5984.235072544643,2,-0.15403307064865857,0.10348066071219117,0.0013690436954885143,0.020450221551790992,-0.14426658252793345,0.08574723804008189,0.10400424356880622,-0.14994455693201414
2020-04-02,0.02632416109978819,0.07193474848276371,0.0634506966799584,6793.62451171875,0.18128544545130398,0.028281287899985408,0.07464147787298336,-0.04566965953966429,50.686552774567765,1.051513721169996,6440.1499430338545,6071.036807105655,3,-0.11651989590465961,0.1052158529231168,0.026112924097839496,0.06613600309420353,-0.15403307064865857,0.0013690436954885143,0.020450221551790992,-0.14426658252793345
2020-04-03,0.02885221272725569,-0.01199546922788608,0.011737179738209536,6733.38720703125,-0.18220779463220527,-0.008866740365705117,0.04943326227161027,-0.05342970420096382,49.85673098333043,0.9836283640174144,6515.410970052083,6126.7358630952385,4,-0.12168376519786561,0.10636267913025854,0.028281287899985408,0.07464147787298336,-0.11651989590465961,0.026112924097839496,0.06613600309420353,-0.15403307064865857
2020-04-04,-0.00868180516035122,-0.01774427725636285,0.0034688686435171423,6867.52734375,-0.14856427823404728,0.01992164308903499,0.02724843760948792,-0.035273920239986656,51.75106982733155,1.0379956488650346,6553.0120035807295,6206.1244884672615,5,-0.13871329379473496,0.10580626690286395,-0.008866740365705117,0.04943326227161027,-0.12168376519786561,0.028281287899985408,0.07464147787298336,-0.11651989590465961
2020-04-05,0.018425012144744457,0.0006484197262413005,0.0029036630910821426,6791.12939453125,-0.11075694547102055,-0.011124520572645125,0.024938449812831998,-0.04643864530781161,50.57908067538734,0.9773533348034239,6557.705810546875,6272.734700520833,6,-0.1546604101983743,0.10613705024903299,0.01992164308903499,0.02724843760948792,-0.13871329379473496,-0.008866740365705117,0.04943326227161027,-0.12168376519786561
2020-04-06,-0.010854263733897751,0.05642072145794286,0.009970392366039249,7271.78125,0.5891648012968891,0.0707764242948763,0.07207718640610938,0.021312577661581678,57.15344509341432,1.129981888366472,6606.9323323567705,6380.225237165178,0,-0.060579987300277804,0.10751804923849424,-0.011124520572645125,0.024938449812831998,-0.1546604101983743,0.01992164308903499,0.02724843760948792,-0.13871329379473496
2020-04-07,0.07153663456416037,0.021474546298405173,0.05216430243896952,7176.41455078125,-0.05657989517182982,-0.013114627068677276,0.04080660695535454,0.008321342717245717,55.57378466449922,0.9723610636885803,6645.263509114583,6473.119768415178,1,0.016298878468946842,0.10555083549087237,0.0707764242948763,0.07207718640610938,-0.060579987300277804,-0.011124520572645125,0.024938449812831998,-0.1546604101983743
2020-04-08,-0.012972980157719749,-0.009654874109444767,0.0023247824933663175,7334.0986328125,-0.15098795836503198,0.02197254365887824,0.028367020546799848,0.03102015480553244,57.65766106119356,1.0374974713216811,6717.2885335286455,6572.9131091889885,2,0.06102290655261111,0.10438244927368275,-0.013114627068677276,0.04080660695535454,0.016298878468946842,0.0707764242948763,0.07207718640610938,-0.060579987300277804
2020-04-09,0.02210291765613559,-0.002008556477143264,0.0036051268364372113,7302.08935546875,-0.07315954833500715,-0.004364445986660415,0.022614831135733704,0.02676297279351858,57.072424220704185,0.9898497991469296,6805.6131591796875,6625.812941778274,3,0.05841460182236635,0.10376203132999343,0.02197254365887824,0.028367020546799848,0.06102290655261111,-0.013114627068677276,0.04080660695535454,0.016298878468946842
2020-04-10,-0.004653997779501262,-0.005126074755079535,-0.05246053723835309,6865.4931640625,0.2529848227510654,-0.05979058460566089,0.07369969383702468,-0.03435397626468928,49.66727631072259,0.8702499848027268,6884.2340087890625,6657.561267671131,4,-0.0015909943833031237,0.1048753692457532,-0.004364445986660415,0.022614831135733704,0.05841460182236635,0.02197254365887824,0.028367020546799848,0.06102290655261111
2020-04-11,-0.05974617023128559,-0.051718941846934374,-0.0018455340208559656,6859.0830078125,-0.28427206399221405,-0.0009336774645052337,0.02005162178142328,-0.035398359305936156,49.56559033582708,0.9979526565084956,6920.0041097005205,6689.657296316965,5,0.3691707137533624,0.08449753788866092,-0.05979058460566089,0.07369969383702468,-0.0015909943833031237,-0.004364445986660415,0.022614831135733704,0.05841460182236635
2020-04-12,-0.0013647819285381724,0.02799241796961227,0.0031159754110492432,6971.091796875,0.14532922924649494,0.016329994685138294,0.04534805429573607,-0.02041638964576198,51.436566547831504,1.0377474816566856,6964.3747151692705,6743.982863653274,6,0.2662200360256324,0.07195880436968673,-0.0009336774645052337,0.02005162178142328,0.3691707137533624,-0.05979058460566089,0.07369969383702468,-0.0015909943833031237
